"","lhs","rhs","support","confidence","lift","count"
"424","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.206896551724138,1,1,6
"425","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.206896551724138,1,1,6
"426","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.206896551724138,1,1.03571428571429,6
"427","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.206896551724138,0.857142857142857,0.92063492063492,6
"428","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.206896551724138,0.230769230769231,0.956043956043956,6
"1","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"2","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.357142857142857,1.47959183673469,5
"46","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.172413793103448,1,1.03571428571429,5
"47","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"48","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.384615384615385,1.59340659340659,5
"49","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.172413793103448,1,1,5
"50","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"51","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.357142857142857,1.47959183673469,5
"52","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.172413793103448,1,1,5
"53","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"54","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.357142857142857,1.47959183673469,5
"55","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.172413793103448,1,1,5
"56","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"57","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.357142857142857,1.47959183673469,5
"164","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.172413793103448,1,1,5
"165","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.172413793103448,1,1.03571428571429,5
"166","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"167","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.384615384615385,1.59340659340659,5
"168","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.172413793103448,1,1,5
"169","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.172413793103448,1,1.03571428571429,5
"170","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"171","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.384615384615385,1.59340659340659,5
"172","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.172413793103448,1,1,5
"173","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.172413793103448,1,1.03571428571429,5
"174","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"175","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.384615384615385,1.59340659340659,5
"176","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.172413793103448,1,1,5
"177","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.172413793103448,1,1,5
"178","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"179","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.357142857142857,1.47959183673469,5
"180","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.172413793103448,1,1,5
"181","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.172413793103448,1,1,5
"182","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"183","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.357142857142857,1.47959183673469,5
"184","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.172413793103448,1,1,5
"185","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.172413793103448,1,1,5
"186","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"187","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.357142857142857,1.47959183673469,5
"318","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.172413793103448,1,1,5
"319","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.172413793103448,1,1,5
"320","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.172413793103448,1,1.03571428571429,5
"321","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"322","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.384615384615385,1.59340659340659,5
"323","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.172413793103448,1,1,5
"324","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.172413793103448,1,1,5
"325","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.172413793103448,1,1.03571428571429,5
"326","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"327","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.384615384615385,1.59340659340659,5
"328","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.172413793103448,1,1,5
"329","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.172413793103448,1,1,5
"330","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.172413793103448,1,1.03571428571429,5
"331","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"332","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.384615384615385,1.59340659340659,5
"333","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.172413793103448,1,1,5
"334","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.172413793103448,1,1,5
"335","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.172413793103448,1,1,5
"336","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"337","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.357142857142857,1.47959183673469,5
"417","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{person}",0.172413793103448,1,1,5
"418","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.172413793103448,1,1,5
"419","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.172413793103448,1,1,5
"420","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.172413793103448,1,1.03571428571429,5
"421","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook,person}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.172413793103448,0.714285714285714,1.47959183673469,5
"422","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,person}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.172413793103448,0.384615384615385,1.59340659340659,5
"43","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.137931034482759,0.8,0.859259259259259,4
"44","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.137931034482759,0.666666666666667,1.38095238095238,4
"45","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.137931034482759,0.307692307692308,1.27472527472527,4
"148","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook}",0.137931034482759,1,1.03571428571429,4
"149","{nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.137931034482759,0.8,0.859259259259259,4
"150","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.137931034482759,0.666666666666667,1.38095238095238,4
"151","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanAlexanannannannanVoice Deactivationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.137931034482759,0.333333333333333,1.38095238095238,4
"152","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook}",0.137931034482759,1,1,4
"153","{nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.137931034482759,0.8,0.859259259259259,4
"154","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}",0.137931034482759,0.666666666666667,1.38095238095238,4
"155","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanFrontLock1nannannannannannannannanLockednannannanManny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook}","{nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}",0.137931034482759,0.307692307692308,1.27472527472527,4
"156","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook}",0.137931034482759,1,1,4
"157","{nannannannannanFrontLock1nannannannannannannannanUnlockednannannan Manny Kinwebhook,nannannannannanminiCamnannannanExterior-FrontDoormotionnannannannannannannannanwebhook,nannannannannanRoom1LampnannannannanOffnannannannannannannannanwebhook}","{nannannannannanAlexanannannannanVoice Activationnannannannannanlampnannanwebhook}",0.137931034482759,0.8,0.859259259259259,4
